name, pstate, timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.used [MiB]
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:02.003, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:02.005, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:02.005, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:03.006, 29 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:03.008, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:03.009, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:03.010, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:03.011, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:04.012, 29 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:04.013, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:04.014, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:04.016, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:04.016, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:05.017, 29 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:05.019, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:05.020, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:05.021, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:05.022, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:06.023, 30 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:06.025, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:06.026, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:06.027, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:06.027, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:07.029, 29 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:07.031, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:07.033, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:07.035, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:07.035, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:08.037, 29 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:08.039, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:08.043, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:08.046, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:08.048, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:09.051, 4 %, 2 %, 40960 MiB, 2413 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:09.052, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:09.053, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:09.055, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:09.055, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:10.057, 5 %, 0 %, 40960 MiB, 2135 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:10.059, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:10.060, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:10.062, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:10.062, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:11.063, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:11.066, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:11.069, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:11.072, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:11.074, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:12.077, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:12.078, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:12.079, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:12.080, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:12.081, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:13.082, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:13.084, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:13.085, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:13.086, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:13.086, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:14.088, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:14.089, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:14.090, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:14.092, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:14.092, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:15.094, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:15.095, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:15.097, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:15.098, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:15.098, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:16.100, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:16.102, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:16.108, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:16.111, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:16.113, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:17.116, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:17.117, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:17.118, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:17.119, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:17.120, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:18.121, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:18.124, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:18.127, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:18.129, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:18.131, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:19.134, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:19.135, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:19.136, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:19.137, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:19.138, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:20.139, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:20.141, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:20.142, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:20.143, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:20.144, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:21.145, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:21.148, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:21.150, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:21.156, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:21.159, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:22.161, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:22.163, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:22.164, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:22.165, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:22.166, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:23.167, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:23.168, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:23.170, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:23.171, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:23.172, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:24.173, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:24.175, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:24.176, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:24.177, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:24.178, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:25.179, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:25.181, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:25.182, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:25.183, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:25.183, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:26.185, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:26.187, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:26.189, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:26.191, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:26.192, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:27.195, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:27.196, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:27.197, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:27.198, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:27.199, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:28.200, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:28.202, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:28.203, 0 %, 0 %, 40960 MiB, 3 MiB
NVIDIA DGX Display, P8, 2023/02/21 15:21:28.204, 0 %, 0 %, 4096 MiB, 3 MiB
NVIDIA A100-SXM4-40GB, P0, 2023/02/21 15:21:28.205, 0 %, 0 %, 40960 MiB, 3 MiB
